4.820	5.252	0.167	1.175
4.838	5.074	0.104	1.175
4.853	5.236	0.114	1.176
4.870	5.168	0.121	1.174
4.888	5.136	0.133	1.174
4.903	5.124	0.115	1.178
4.920	5.103	0.202	1.175
4.938	5.028	0.203	1.176
4.955	5.117	0.093	1.175
4.970	5.123	0.086	1.176
4.988	5.182	0.173	1.174
5.003	5.220	0.085	1.177
5.020	5.112	0.094	1.175
5.038	5.092	0.121	1.172
5.055	5.207	0.188	1.176
5.070	5.092	0.122	1.175
5.088	5.152	0.231	1.177
5.103	5.230	0.209	1.174
5.120	5.078	0.110	1.176
5.137	5.306	0.144	1.177
5.154	5.013	0.142	1.173
5.170	5.077	0.213	1.176
5.187	5.089	0.136	1.175
5.204	5.159	0.106	1.174
5.222	5.162	0.121	1.173
5.237	5.154	0.109	1.176
5.254	5.102	0.257	1.175
5.270	5.070	0.155	1.177
5.287	5.173	0.053	1.177
5.304	5.206	0.123	1.176
5.322	5.075	0.113	1.175
5.337	5.087	0.108	1.176
5.354	5.203	0.089	1.175
5.372	5.228	0.147	1.176
5.387	5.255	0.035	1.176
5.404	5.232	0.201	1.177
5.422	5.146	0.057	1.175
5.437	5.305	0.186	1.176
5.454	5.189	0.195	1.175
5.472	5.173	0.180	1.177
5.487	5.164	0.124	1.178
5.504	5.032	0.179	1.178
5.522	5.100	0.253	1.176
5.537	5.055	0.224	1.174
5.554	5.137	0.147	1.175
5.572	5.282	0.073	1.176
5.587	5.104	0.166	1.176
5.604	5.203	0.137	1.175
5.622	5.199	0.118	1.174
5.637	5.196	0.218	1.178
5.654	5.177	0.096	1.176
5.672	5.285	0.140	1.178
5.689	5.058	0.183	1.174
5.704	5.346	0.155	1.176
5.721	5.185	0.077	1.177
5.739	5.019	0.236	1.175
5.754	5.221	0.104	1.177
5.771	5.173	0.072	1.176
5.787	5.127	0.050	1.176
5.804	5.064	0.290	1.174
5.821	5.254	0.105	1.177
5.837	5.393	0.071	1.176
5.854	5.009	0.132	1.175
5.871	5.091	0.104	1.175
5.889	5.201	0.105	1.174
5.904	5.197	0.159	1.174
5.921	5.083	0.241	1.173
5.939	5.135	0.111	1.174
5.954	5.237	0.143	1.174
5.971	5.223	0.158	1.175
5.989	5.230	0.168	1.176
6.004	5.197	0.068	1.176
6.021	5.115	0.149	1.175
6.039	5.239	0.204	1.175
6.056	5.218	0.084	1.173
6.071	5.345	0.144	1.178
6.089	5.222	0.072	1.177
6.104	5.101	0.175	1.175
