1.323	6.241	0.219	1.174
1.338	6.229	0.281	1.173
1.356	6.317	0.192	1.175
1.373	6.253	0.221	1.173
1.388	6.228	0.401	1.174
1.406	6.332	0.251	1.173
1.423	6.338	0.284	1.174
1.438	6.133	0.316	1.173
1.455	6.422	0.277	1.174
1.473	6.154	0.151	1.173
1.489	6.252	0.285	1.173
1.506	6.332	0.296	1.175
1.523	6.402	0.222	1.174
1.539	6.363	0.256	1.174
1.556	6.261	0.209	1.173
1.573	6.286	0.242	1.172
1.590	6.337	0.304	1.175
1.605	6.474	0.289	1.174
1.623	6.279	0.396	1.173
1.640	6.054	0.166	1.174
1.655	6.249	0.279	1.174
1.673	6.114	0.444	1.175
1.689	6.114	0.314	1.173
1.707	6.178	0.205	1.173
1.722	6.145	0.213	1.173
1.739	6.289	0.158	1.172
1.757	6.344	0.244	1.173
1.772	6.189	0.282	1.172
1.789	6.344	0.132	1.174
1.806	6.256	0.249	1.174
1.822	6.264	0.101	1.173
1.839	6.241	0.319	1.174
1.856	6.488	0.181	1.171
1.872	5.834	0.176	1.174
1.889	6.305	0.238	1.172
1.906	6.283	0.334	1.173
1.923	6.327	0.262	1.177
1.939	6.243	0.299	1.172
1.956	6.048	0.143	1.172
1.973	6.305	0.189	1.174
1.989	6.427	0.315	1.176
2.006	6.180	0.228	1.175
2.023	6.294	0.321	1.172
2.039	6.101	0.275	1.173
2.056	6.102	0.203	1.173
2.073	6.076	0.121	1.173
2.089	6.265	0.167	1.172
2.106	6.134	0.373	1.172
2.123	6.159	0.187	1.172
2.141	6.337	0.235	1.175
2.156	6.150	0.147	1.172
2.173	6.366	0.257	1.175
2.190	6.261	0.228	1.174
2.206	6.247	0.214	1.175
2.223	6.359	0.164	1.175
2.240	6.102	0.331	1.174
2.256	6.203	0.280	1.174
2.273	6.357	0.269	1.173
2.290	6.384	0.267	1.176
2.306	6.248	0.247	1.174
2.322	6.028	0.327	1.176
2.339	6.317	0.238	1.174
2.356	6.265	0.211	1.174
2.374	6.095	0.213	1.169
2.391	6.346	0.328	1.175
2.406	6.371	0.240	1.175
2.423	6.380	0.261	1.175
2.441	6.093	0.156	1.176
2.456	6.015	0.343	1.174
2.473	6.272	0.315	1.173
2.490	6.195	0.506	1.174
2.506	6.196	0.236	1.175
2.523	6.223	0.148	1.174
2.540	6.153	0.200	1.175
2.556	6.222	0.218	1.173
2.573	6.211	0.262	1.174
2.590	6.342	0.276	1.174
2.606	6.296	0.233	1.173
2.623	6.375	0.259	1.173
2.640	6.233	0.136	1.174
2.656	6.327	0.263	1.172
2.673	6.236	0.228	1.173
2.690	6.237	0.260	1.173
2.708	6.046	0.261	1.176
2.723	6.182	0.255	1.176
2.740	6.139	0.251	1.174
2.758	6.141	0.209	1.173
2.773	6.179	0.101	1.170
2.790	6.419	0.347	1.173
2.806	6.251	0.169	1.174
2.823	6.238	0.191	1.175
2.840	6.048	0.131	1.174
2.856	6.095	0.309	1.173
2.873	6.329	0.260	1.175
2.890	6.284	0.296	1.174
2.908	6.196	0.233	1.175
2.923	6.301	0.187	1.173
2.940	6.154	0.088	1.173
2.958	6.144	0.302	1.173
2.973	6.083	0.258	1.172
2.990	6.116	0.199	1.172
3.008	6.158	0.184	1.173
3.023	6.502	0.341	1.176
3.040	6.207	0.405	1.174
3.058	6.235	0.237	1.172
3.073	6.239	0.304	1.175
3.090	6.132	0.300	1.173
3.108	6.261	0.186	1.173
3.123	6.065	0.270	1.173
3.140	6.211	0.197	1.172
3.157	6.272	0.247	1.173
3.174	6.112	0.191	1.173
3.190	6.147	0.201	1.174
3.207	6.323	0.307	1.176
3.224	6.332	0.420	1.174
3.240	6.268	0.216	1.172
3.257	6.172	0.084	1.175
3.274	6.373	0.156	1.174
3.290	6.164	0.402	1.175
3.307	6.213	0.308	1.174
3.324	6.082	0.179	1.175
3.340	6.172	0.178	1.173
3.357	6.272	0.255	1.173
3.374	6.272	0.221	1.175
3.392	6.227	0.216	1.172
3.407	6.241	0.167	1.175
3.424	6.145	0.191	1.173
3.440	6.119	0.263	1.175
3.457	6.256	0.230	1.174
3.474	6.308	0.163	1.175
3.491	6.214	0.194	1.173
3.507	6.276	0.186	1.176
3.524	6.287	0.246	1.173
3.541	6.343	0.311	1.176
3.557	6.040	0.199	1.174
3.574	6.221	0.299	1.175
3.591	6.180	0.113	1.177
3.609	6.521	0.282	1.172
3.624	6.489	0.318	1.174
3.641	6.041	0.248	1.174
3.659	6.109	0.194	1.176
3.674	6.438	0.318	1.176
3.691	6.275	0.141	1.170
3.707	6.249	0.350	1.172
3.724	6.160	0.344	1.173
3.741	6.250	0.303	1.175
3.758	6.087	0.238	1.173
3.774	6.379	0.356	1.175
3.791	6.352	0.197	1.176
3.808	6.255	0.209	1.172
3.824	6.046	0.168	1.174
3.841	6.252	0.226	1.173
3.858	6.212	0.315	1.173
3.874	6.296	0.363	1.175
3.891	6.207	0.170	1.173
3.908	6.378	0.254	1.173
3.924	6.275	0.196	1.173
3.941	6.211	0.204	1.173
3.958	6.276	0.304	1.175
3.974	6.228	0.229	1.173
3.991	6.058	0.243	1.172
4.008	6.343	0.253	1.175
4.024	6.220	0.197	1.173
4.041	6.147	0.366	1.175
4.058	6.127	0.322	1.174
4.074	6.187	0.309	1.175
4.091	6.251	0.156	1.174
4.108	6.272	0.162	1.172
4.126	6.379	0.241	1.174
4.141	6.187	0.129	1.174
4.158	6.358	0.228	1.174
4.176	6.226	0.237	1.175
4.191	6.188	0.306	1.172
4.208	6.228	0.363	1.176
4.226	6.422	0.169	1.174
4.241	6.181	0.344	1.174
4.258	6.450	0.305	1.177
4.276	6.614	0.121	1.172
4.291	5.912	0.344	1.173
4.309	6.232	0.168	1.177
4.324	6.215	0.063	1.173
4.341	6.403	0.207	1.175
4.359	6.692	0.164	1.176
4.374	6.448	0.310	1.174
4.391	6.283	0.164	1.174
4.409	6.031	0.222	1.177
4.424	6.296	0.314	1.171
4.441	6.283	0.276	1.173
4.459	6.109	0.323	1.175
4.474	6.295	0.156	1.178
4.491	5.912	0.313	1.173
4.509	6.772	0.298	1.173
4.524	6.631	0.226	1.173
4.541	6.180	0.279	1.176
4.559	6.166	0.318	1.174
4.575	6.076	0.178	1.173
4.592	6.276	0.272	1.176
4.608	6.362	0.201	1.174
4.625	6.500	0.143	1.174
4.642	6.279	0.266	1.175
4.658	6.356	0.293	1.175
4.675	6.363	0.214	1.175
4.692	6.380	0.261	1.173
4.708	6.242	0.249	1.173
4.725	6.208	0.225	1.176
4.742	6.160	0.182	1.174
4.760	6.368	0.262	1.174
4.775	6.255	0.198	1.174
4.792	6.190	0.143	1.173
4.808	6.354	0.248	1.173
4.825	6.279	0.218	1.171
4.842	6.490	0.117	1.173
4.858	6.299	0.265	1.174
4.875	6.085	0.228	1.173
4.892	6.208	0.336	1.173
4.908	6.329	0.369	1.174
4.926	6.370	0.238	1.177
4.943	6.027	0.172	1.174
4.958	6.221	0.205	1.175
4.976	6.258	0.181	1.175
4.991	6.238	0.191	1.173
5.008	6.369	0.228	1.172
5.026	6.135	0.257	1.171
5.043	6.232	0.138	1.173
5.058	6.102	0.072	1.174
5.076	6.110	0.341	1.174
5.093	6.216	0.219	1.175
5.108	6.251	0.328	1.173
5.126	6.353	0.110	1.173
5.143	6.401	0.234	1.176
5.158	6.424	0.363	1.174
5.176	6.279	0.270	1.172
5.193	6.217	0.238	1.174
5.208	6.223	0.279	1.174
5.226	6.440	0.189	1.174
5.243	6.239	0.332	1.176
5.260	6.279	0.375	1.175
5.276	6.259	0.254	1.174
5.293	6.223	0.269	1.173
5.308	6.243	0.132	1.175
5.326	6.134	0.279	1.174
5.343	6.212	0.288	1.176
5.360	6.204	0.162	1.176
5.376	6.271	0.231	1.172
5.393	6.274	0.254	1.172
5.408	6.333	0.114	1.173
5.426	6.335	0.466	1.174
5.443	6.223	0.177	1.174
5.458	6.204	0.303	1.175
5.476	6.273	0.358	1.175
5.493	6.378	0.228	1.176
5.510	6.084	0.275	1.172
5.525	6.206	0.301	1.173
5.543	6.268	0.169	1.174
5.560	6.331	0.221	1.175
5.576	6.408	0.207	1.175
5.593	6.434	0.251	1.175
5.610	6.359	0.224	1.175
5.626	6.295	0.308	1.173
5.643	6.317	0.260	1.174
5.660	6.111	0.212	1.173
5.675	6.186	0.333	1.173
5.693	6.033	0.357	1.174
5.710	6.291	0.216	1.174
5.725	6.230	0.391	1.175
5.743	6.387	0.310	1.174
5.760	6.211	0.252	1.174
5.777	6.347	0.352	1.176
5.793	6.139	0.194	1.172
5.810	6.053	0.209	1.172
5.825	6.207	0.104	1.173
5.843	6.210	0.163	1.173
5.860	6.146	0.210	1.173
5.877	6.182	0.106	1.176
5.893	6.178	0.298	1.175
5.910	6.275	0.227	1.175
5.925	6.250	0.297	1.173
5.943	6.140	0.232	1.174
5.960	6.463	0.158	1.174
5.977	6.337	0.136	1.175
5.993	6.281	0.218	1.173
6.010	6.040	0.310	1.174
6.027	6.119	0.086	1.171
6.043	6.250	0.412	1.174
6.060	6.138	0.154	1.173
6.077	6.158	0.154	1.176
6.093	6.369	0.240	1.175
6.110	6.392	0.180	1.173
