2.387	3.856	0.074	1.178
2.402	3.578	0.304	1.176
2.420	3.799	0.089	1.176
2.437	3.773	0.131	1.175
2.454	3.778	0.121	1.174
2.470	3.718	0.172	1.178
2.487	3.767	0.066	1.174
2.504	3.706	0.165	1.177
2.520	3.811	0.143	1.175
2.537	3.757	0.115	1.173
2.554	3.868	0.056	1.175
2.570	3.886	0.227	1.174
2.587	3.672	0.049	1.177
2.604	3.848	0.244	1.177
2.619	3.882	0.141	1.175
2.636	3.967	0.116	1.174
2.654	3.903	0.109	1.175
2.671	3.777	0.164	1.177
2.686	3.790	0.118	1.175
2.703	3.825	0.080	1.173
2.721	3.882	0.108	1.176
2.738	3.750	0.097	1.175
2.753	3.692	0.265	1.176
2.771	3.860	0.188	1.177
2.787	3.868	0.106	1.174
2.803	3.849	0.161	1.175
2.820	3.773	0.081	1.173
2.837	3.850	0.133	1.176
2.853	3.874	0.083	1.175
2.870	3.826	0.102	1.176
2.887	3.818	0.145	1.176
2.903	3.664	0.100	1.175
2.920	3.569	0.187	1.174
2.937	3.729	0.132	1.174
2.953	3.938	0.122	1.177
2.970	3.837	0.058	1.175
2.987	3.832	0.108	1.173
3.004	3.878	0.366	1.177
3.020	3.888	0.176	1.176
3.037	3.923	0.081	1.175
3.054	3.723	0.157	1.174
3.070	3.767	0.160	1.176
3.087	3.796	0.237	1.177
3.104	3.905	0.196	1.174
3.120	3.793	0.057	1.177
3.137	4.019	0.097	1.174
3.154	3.696	0.181	1.175
3.170	3.869	0.167	1.174
3.187	3.981	0.168	1.174
3.204	3.892	0.192	1.176
3.221	3.837	0.232	1.176
3.238	3.812	0.192	1.175
3.254	3.818	0.082	1.176
3.271	3.877	0.075	1.176
3.288	3.916	0.137	1.172
3.303	3.944	0.108	1.176
3.321	3.809	0.091	1.174
3.338	3.782	0.266	1.175
3.353	3.628	0.081	1.174
3.371	3.872	0.053	1.174
3.388	3.773	0.123	1.175
3.403	3.804	0.196	1.174
3.421	3.869	0.092	1.175
3.438	3.892	0.089	1.174
3.453	3.858	0.157	1.174
3.471	3.820	0.362	1.175
3.488	3.768	0.111	1.176
3.503	3.992	0.217	1.176
3.521	3.736	0.176	1.173
3.538	3.850	0.236	1.175
3.553	3.836	0.087	1.176
3.571	3.756	0.172	1.177
3.588	3.805	0.190	1.177
3.605	3.641	0.145	1.176
3.621	3.808	0.204	1.176
3.638	3.845	0.133	1.172
3.653	3.947	0.207	1.176
3.670	3.655	0.128	1.174
3.688	3.795	0.051	1.175
3.705	3.822	0.095	1.175
3.722	3.766	0.113	1.174
3.737	3.679	0.099	1.175
3.755	3.784	0.205	1.176
3.772	3.799	0.145	1.175
3.787	3.738	0.158	1.175
3.805	3.963	0.144	1.176
3.820	3.742	0.284	1.177
3.838	3.761	0.223	1.176
3.855	3.897	0.094	1.175
3.870	3.780	0.131	1.175
3.887	3.628	0.044	1.175
3.905	3.662	0.109	1.175
3.920	3.780	0.229	1.175
3.937	3.737	0.183	1.176
3.955	3.889	0.107	1.175
3.970	3.727	0.187	1.176
3.987	3.728	0.263	1.175
4.005	3.741	0.108	1.176
4.020	3.772	0.063	1.175
4.037	3.636	0.057	1.175
4.055	3.706	0.162	1.175
4.072	3.756	0.146	1.178
4.087	3.589	0.225	1.176
4.104	3.708	0.159	1.177
4.122	3.752	0.074	1.175
4.137	3.702	0.286	1.176
4.154	3.567	0.206	1.175
4.172	3.645	0.058	1.176
4.189	3.755	0.189	1.173
4.204	3.810	0.209	1.175
4.222	3.897	0.291	1.177
4.239	3.691	0.232	1.174
4.254	3.869	0.095	1.177
4.272	3.677	0.166	1.176
4.289	3.701	0.283	1.174
4.304	3.633	0.144	1.176
4.322	3.672	0.207	1.174
4.339	3.956	0.072	1.176
4.354	3.922	0.235	1.176
4.372	3.606	0.280	1.175
4.389	3.788	0.152	1.175
4.404	3.993	0.153	1.177
4.422	3.828	0.174	1.178
4.439	3.914	0.143	1.178
4.454	3.608	0.178	1.173
4.471	3.803	0.112	1.175
4.489	3.701	0.207	1.177
4.504	3.873	0.102	1.176
4.521	3.762	0.087	1.176
4.539	3.776	0.196	1.175
4.554	3.587	0.214	1.174
4.571	3.737	0.118	1.175
4.589	3.867	0.036	1.175
4.604	3.764	0.231	1.175
4.621	3.655	0.237	1.176
4.639	3.690	0.130	1.177
4.656	3.776	0.040	1.178
4.671	3.804	0.069	1.177
4.689	3.665	0.106	1.175
4.704	3.733	0.242	1.173
4.721	3.723	0.052	1.178
4.739	3.777	0.213	1.175
4.756	3.826	0.136	1.174
4.771	3.743	0.217	1.176
4.789	3.644	0.153	1.174
4.806	3.644	0.147	1.175
4.821	3.817	0.198	1.176
4.839	3.818	0.132	1.178
4.856	3.747	0.143	1.177
4.871	3.862	0.108	1.175
4.889	3.817	0.103	1.176
4.906	3.803	0.154	1.175
4.921	3.832	0.175	1.176
4.939	3.818	0.118	1.175
4.956	3.748	0.169	1.173
4.971	3.815	0.257	1.178
4.989	3.799	0.217	1.176
5.006	3.794	0.277	1.176
5.021	4.120	0.213	1.175
5.039	3.679	0.284	1.177
5.056	3.681	0.092	1.174
5.073	3.697	0.243	1.175
5.089	3.857	0.082	1.177
5.106	3.702	0.104	1.174
5.123	3.682	0.268	1.174
5.139	3.824	0.149	1.174
5.156	3.548	0.031	1.174
5.173	3.816	0.111	1.176
5.189	3.600	0.119	1.175
5.207	3.638	0.228	1.175
5.223	3.755	0.183	1.176
5.238	3.801	0.121	1.175
5.255	3.910	0.094	1.175
5.273	3.631	0.138	1.173
5.289	3.702	0.134	1.176
5.305	3.713	0.189	1.176
5.322	3.682	0.054	1.176
5.339	3.688	0.157	1.176
5.356	3.547	0.085	1.175
5.372	3.667	0.202	1.175
5.389	3.899	0.188	1.176
5.406	3.851	0.045	1.174
5.423	3.715	0.172	1.176
5.438	3.582	0.136	1.175
5.456	3.588	0.145	1.174
5.473	3.694	0.179	1.175
5.488	3.763	0.142	1.176
5.506	3.685	0.266	1.176
5.523	3.815	0.197	1.176
5.540	3.880	0.108	1.177
5.556	3.987	0.147	1.177
5.573	3.710	0.205	1.176
5.588	3.832	0.155	1.178
5.606	3.751	0.182	1.175
5.623	3.731	0.077	1.175
5.638	3.951	0.177	1.175
5.656	3.714	0.122	1.177
5.673	3.849	0.267	1.176
5.690	4.030	0.156	1.177
5.706	3.704	0.091	1.176
5.723	3.915	0.079	1.175
5.740	4.267	0.046	1.178
5.756	3.694	0.147	1.175
5.773	3.637	0.040	1.175
5.790	3.401	0.300	1.174
5.806	4.095	0.201	1.174
5.823	3.694	0.089	1.175
5.840	3.720	0.177	1.175
5.857	3.766	0.207	1.175
5.873	4.087	0.160	1.177
5.890	3.901	0.177	1.177
5.906	3.908	0.117	1.175
5.923	3.951	0.103	1.178
5.940	3.815	0.212	1.175
5.956	3.874	0.086	1.176
5.973	3.902	0.056	1.178
5.990	3.753	0.067	1.174
6.006	3.794	0.219	1.174
6.023	3.851	0.113	1.175
6.040	4.104	0.203	1.177
6.056	3.782	0.193	1.176
6.073	4.200	0.099	1.176
6.090	3.914	0.147	1.176
6.107	3.932	0.084	1.176
6.123	3.911	0.237	1.177
6.140	4.433	0.101	1.175
